flag_id,customer_id,flag_type,flag_date,description,severity
F011334,C089840,Duplicate Record,2022-08-15,Generated flag,High
F011335,C091010,High Transaction Volume,2024-04-26,Generated flag,Low
F011336,C098496,KYC Pending,2024-08-17,Generated flag,Low
F011337,C090951,High Transaction Volume,2024-04-20,Generated flag,Medium
F011338,C054921,Suspicious Activity,2025-11-29,Generated flag,High
F011339,C044148,Duplicate Record,2022-12-18,Generated flag,Low
F011340,C060646,Suspicious Activity,2024-08-14,Generated flag,High
F011341,C060614,Suspicious Activity,2026-02-21,Generated flag,High
F011342,C019767,Suspicious Activity,2024-12-11,Generated flag,Medium
F011343,C019959,Duplicate Record,2024-12-06,Generated flag,High
F011344,C057320,KYC Pending,2025-10-01,Generated flag,High
F011345,C021112,Suspicious Activity,2023-06-19,Generated flag,High
F011346,C032610,KYC Pending,2026-04-06,Generated flag,Medium
F011347,C023879,Duplicate Record,2023-12-05,Generated flag,Low
F011348,C042486,High Transaction Volume,2023-04-01,Generated flag,Low
F011349,C008662,High Transaction Volume,2026-04-22,Generated flag,Low
F011350,C083484,KYC Pending,2025-01-02,Generated flag,High
F011351,C005455,Suspicious Activity,2023-05-12,Generated flag,Medium
F011352,C020647,Suspicious Activity,2022-11-07,Generated flag,High
F011353,C025385,High Transaction Volume,2025-07-12,Generated flag,Medium
F011354,C099470,Suspicious Activity,2022-07-06,Generated flag,Medium
F011355,C028589,High Transaction Volume,2022-09-20,Generated flag,Medium
F011356,C024902,High Transaction Volume,2023-05-02,Generated flag,High
F011357,C085379,Suspicious Activity,2025-11-25,Generated flag,Medium
F011358,C081039,Suspicious Activity,2024-08-29,Generated flag,Medium
F011359,C083944,High Transaction Volume,2025-04-11,Generated flag,Low
F011360,C009777,Suspicious Activity,2025-11-30,Generated flag,High
F011361,C064299,KYC Pending,2025-12-28,Generated flag,Low
F011362,C083983,High Transaction Volume,2025-09-20,Generated flag,High
F011363,C086001,KYC Pending,2023-12-19,Generated flag,High
F011364,C006477,High Transaction Volume,2024-02-15,Generated flag,Medium
F011365,C034379,Duplicate Record,2024-10-26,Generated flag,High
F011366,C036720,Suspicious Activity,2023-09-09,Generated flag,Medium
F011367,C088675,High Transaction Volume,2023-05-08,Generated flag,Medium
F011368,C015448,High Transaction Volume,2024-05-13,Generated flag,Low
F011369,C037013,Suspicious Activity,2024-10-21,Generated flag,Low
F011370,C091562,Suspicious Activity,2024-09-23,Generated flag,High
F011371,C082857,Suspicious Activity,2024-12-10,Generated flag,Medium
F011372,C030317,KYC Pending,2026-05-22,Generated flag,Medium
F011373,C099974,KYC Pending,2024-02-18,Generated flag,Medium
F011374,C074490,Suspicious Activity,2023-09-22,Generated flag,Medium
F011375,C017214,Suspicious Activity,2022-10-10,Generated flag,Low
F011376,C051077,High Transaction Volume,2024-11-06,Generated flag,Low
F011377,C020674,High Transaction Volume,2023-06-19,Generated flag,High
F011378,C032427,Duplicate Record,2022-12-23,Generated flag,Medium
F011379,C021415,KYC Pending,2024-01-29,Generated flag,Medium
F011380,C039709,High Transaction Volume,2026-01-04,Generated flag,High
F011381,C057981,Suspicious Activity,2022-07-15,Generated flag,Low
F011382,C077910,Suspicious Activity,2023-04-17,Generated flag,High
F011383,C021459,High Transaction Volume,2022-08-12,Generated flag,Low
F011384,C097238,Duplicate Record,2022-09-27,Generated flag,Low
F011385,C018721,Suspicious Activity,2026-02-15,Generated flag,High
F011386,C008382,Suspicious Activity,2023-06-04,Generated flag,Low
F011387,C016185,KYC Pending,2026-03-21,Generated flag,High
F011388,C044724,KYC Pending,2024-03-12,Generated flag,Low
F011389,C093918,Duplicate Record,2024-11-14,Generated flag,High
F011390,C003364,Duplicate Record,2022-07-16,Generated flag,Medium
F011391,C012257,KYC Pending,2025-01-25,Generated flag,High
F011392,C093758,Duplicate Record,2022-11-01,Generated flag,Low
F011393,C052158,KYC Pending,2024-11-29,Generated flag,Low
F011394,C025555,Suspicious Activity,2025-12-06,Generated flag,High
F011395,C066667,Suspicious Activity,2024-12-22,Generated flag,Low
F011396,C028773,High Transaction Volume,2023-12-25,Generated flag,Medium
F011397,C008628,High Transaction Volume,2023-06-03,Generated flag,High
F011398,C054222,High Transaction Volume,2023-01-01,Generated flag,Low
F011399,C045175,Duplicate Record,2025-07-09,Generated flag,High
F011400,C068933,Duplicate Record,2025-03-20,Generated flag,Low
F011401,C032947,Suspicious Activity,2025-09-30,Generated flag,Low
F011402,C054147,Duplicate Record,2024-04-02,Generated flag,Low
F011403,C045223,KYC Pending,2022-07-11,Generated flag,High
F011404,C019908,Duplicate Record,2026-01-12,Generated flag,Low
F011405,C005033,Suspicious Activity,2023-11-09,Generated flag,Medium
F011406,C089596,Duplicate Record,2026-05-10,Generated flag,High
F011407,C077949,KYC Pending,2025-12-13,Generated flag,Medium
F011408,C033972,Suspicious Activity,2025-04-10,Generated flag,Medium
F011409,C047006,KYC Pending,2025-11-21,Generated flag,Medium
F011410,C084878,High Transaction Volume,2025-10-16,Generated flag,Low
F011411,C015286,KYC Pending,2022-12-29,Generated flag,Medium
F011412,C073242,KYC Pending,2022-08-31,Generated flag,Low
F011413,C005322,Duplicate Record,2023-07-01,Generated flag,High
F011414,C044112,KYC Pending,2024-01-21,Generated flag,High
F011415,C059449,High Transaction Volume,2025-02-01,Generated flag,High
F011416,C003945,KYC Pending,2024-01-11,Generated flag,Low
F011417,C097340,High Transaction Volume,2026-02-16,Generated flag,Low
F011418,C066628,Suspicious Activity,2022-10-17,Generated flag,Medium
F011419,C043250,Suspicious Activity,2024-10-04,Generated flag,Low
F011420,C066100,Duplicate Record,2025-03-22,Generated flag,High
F011421,C095417,KYC Pending,2025-10-29,Generated flag,Medium
F011422,C099378,Duplicate Record,2025-08-09,Generated flag,High
F011423,C057519,KYC Pending,2023-02-14,Generated flag,High
F011424,C081416,High Transaction Volume,2023-01-19,Generated flag,High
F011425,C097946,KYC Pending,2025-12-05,Generated flag,Low
F011426,C028659,KYC Pending,2024-09-01,Generated flag,Medium
F011427,C037821,Suspicious Activity,2023-02-24,Generated flag,Medium
F011428,C033246,Suspicious Activity,2024-06-03,Generated flag,Low
F011429,C020096,Duplicate Record,2022-06-19,Generated flag,Low
F011430,C047383,KYC Pending,2025-03-07,Generated flag,Medium
F011431,C057622,Duplicate Record,2022-06-21,Generated flag,Medium
F011432,C007376,Suspicious Activity,2023-04-30,Generated flag,High
F011433,C090531,KYC Pending,2022-08-23,Generated flag,Medium
F011434,C085179,KYC Pending,2022-08-13,Generated flag,High
F011435,C014351,High Transaction Volume,2024-11-24,Generated flag,Low
F011436,C021996,KYC Pending,2023-02-16,Generated flag,Low
F011437,C012427,KYC Pending,2025-04-27,Generated flag,Low
F011438,C071515,Suspicious Activity,2024-09-14,Generated flag,Low
F011439,C055834,Suspicious Activity,2023-08-22,Generated flag,Low
F011440,C008725,Suspicious Activity,2023-02-23,Generated flag,Medium
F011441,C008180,Suspicious Activity,2025-07-07,Generated flag,Medium
F011442,C067327,Suspicious Activity,2025-06-08,Generated flag,Low
F011443,C058582,Duplicate Record,2025-05-19,Generated flag,Medium
F011444,C012017,Duplicate Record,2025-04-04,Generated flag,High
F011445,C074057,High Transaction Volume,2022-11-28,Generated flag,Medium
F011446,C097729,Suspicious Activity,2025-07-10,Generated flag,High
F011447,C000489,Suspicious Activity,2023-01-11,Generated flag,Medium
F011448,C057850,KYC Pending,2026-04-01,Generated flag,Medium
F011449,C005198,Suspicious Activity,2023-02-06,Generated flag,Low
F011450,C081175,Duplicate Record,2022-12-28,Generated flag,Low
F011451,C029955,KYC Pending,2023-01-12,Generated flag,Medium
F011452,C081759,High Transaction Volume,2023-04-15,Generated flag,Low
F011453,C060854,KYC Pending,2025-10-15,Generated flag,High
F011454,C026341,Duplicate Record,2022-09-28,Generated flag,Medium
F011455,C027249,Suspicious Activity,2026-01-27,Generated flag,Low
F011456,C029331,KYC Pending,2025-09-05,Generated flag,High
F011457,C063465,Duplicate Record,2025-11-09,Generated flag,Low
F011458,C066693,Duplicate Record,2025-04-03,Generated flag,High
F011459,C031023,High Transaction Volume,2023-05-02,Generated flag,Medium
F011460,C090827,KYC Pending,2023-11-11,Generated flag,High
F011461,C026469,Suspicious Activity,2023-07-13,Generated flag,Low
F011462,C050386,High Transaction Volume,2025-12-03,Generated flag,Medium
F011463,C008316,High Transaction Volume,2022-11-27,Generated flag,High
F011464,C046904,High Transaction Volume,2024-08-08,Generated flag,Medium
F011465,C078605,KYC Pending,2024-09-07,Generated flag,Low
F011466,C039949,KYC Pending,2023-10-30,Generated flag,High
F011467,C069285,Suspicious Activity,2025-01-07,Generated flag,Low
F011468,C092700,Duplicate Record,2022-10-28,Generated flag,Medium
F011469,C069425,KYC Pending,2023-05-20,Generated flag,Medium
F011470,C022706,KYC Pending,2026-01-07,Generated flag,High
F011471,C037237,KYC Pending,2025-05-15,Generated flag,High
F011472,C030514,Suspicious Activity,2023-04-29,Generated flag,Medium
F011473,C098759,Suspicious Activity,2024-05-20,Generated flag,High
F011474,C043104,Suspicious Activity,2025-06-27,Generated flag,Low
F011475,C064854,Suspicious Activity,2024-08-12,Generated flag,High
F011476,C085546,Duplicate Record,2024-04-27,Generated flag,Medium
F011477,C006211,Duplicate Record,2024-09-01,Generated flag,Medium
F011478,C094790,Duplicate Record,2023-01-20,Generated flag,Medium
F011479,C069357,Suspicious Activity,2024-02-11,Generated flag,Low
F011480,C083148,Suspicious Activity,2025-10-06,Generated flag,Low
F011481,C030652,High Transaction Volume,2026-05-14,Generated flag,Medium
F011482,C007259,KYC Pending,2022-10-13,Generated flag,High
F011483,C013187,High Transaction Volume,2022-12-19,Generated flag,Medium
F011484,C098512,KYC Pending,2024-08-06,Generated flag,Low
F011485,C078886,Suspicious Activity,2026-04-10,Generated flag,Medium
F011486,C085941,High Transaction Volume,2024-04-15,Generated flag,Medium
F011487,C066982,High Transaction Volume,2025-10-07,Generated flag,Medium
F011488,C067786,KYC Pending,2025-08-27,Generated flag,High
F011489,C012371,KYC Pending,2023-04-01,Generated flag,Low
F011490,C085695,Suspicious Activity,2026-03-20,Generated flag,Low
F011491,C091634,KYC Pending,2024-06-04,Generated flag,High
F011492,C024687,Suspicious Activity,2025-12-11,Generated flag,Low
F011493,C000987,Duplicate Record,2023-01-06,Generated flag,Low
F011494,C042558,High Transaction Volume,2022-12-30,Generated flag,Low
F011495,C099954,High Transaction Volume,2025-02-08,Generated flag,High
F011496,C099843,KYC Pending,2024-09-01,Generated flag,Medium
F011497,C071794,High Transaction Volume,2023-12-21,Generated flag,Low
F011498,C041015,High Transaction Volume,2024-04-06,Generated flag,Low
F011499,C077975,High Transaction Volume,2022-08-02,Generated flag,Low
F011500,C094728,High Transaction Volume,2023-05-05,Generated flag,High
F011501,C017265,Duplicate Record,2022-12-17,Generated flag,Medium
F011502,C065674,Suspicious Activity,2023-09-10,Generated flag,Low
F011503,C085942,Duplicate Record,2024-01-04,Generated flag,Low
F011504,C079561,Duplicate Record,2025-01-06,Generated flag,High
F011505,C042293,Suspicious Activity,2025-12-15,Generated flag,Medium
F011506,C051867,KYC Pending,2024-06-12,Generated flag,Low
F011507,C042474,KYC Pending,2022-08-03,Generated flag,High
F011508,C051917,High Transaction Volume,2022-12-18,Generated flag,High
F011509,C093241,Duplicate Record,2022-12-26,Generated flag,High
F011510,C059423,High Transaction Volume,2023-04-28,Generated flag,Low
F011511,C004865,Duplicate Record,2023-12-17,Generated flag,Medium
F011512,C050312,Suspicious Activity,2024-04-14,Generated flag,Medium
F011513,C047639,KYC Pending,2026-05-18,Generated flag,High
F011514,C031017,KYC Pending,2022-08-16,Generated flag,High
F011515,C070805,High Transaction Volume,2025-01-15,Generated flag,High
F011516,C090111,KYC Pending,2023-09-13,Generated flag,Low
F011517,C002246,KYC Pending,2026-05-20,Generated flag,Medium
F011518,C004814,High Transaction Volume,2025-03-24,Generated flag,High
F011519,C050980,High Transaction Volume,2025-06-18,Generated flag,Low
F011520,C074888,Duplicate Record,2025-03-27,Generated flag,High
F011521,C060261,KYC Pending,2025-09-07,Generated flag,High
F011522,C070301,KYC Pending,2024-11-06,Generated flag,Medium
F011523,C061636,KYC Pending,2023-02-27,Generated flag,Low
F011524,C049123,Duplicate Record,2023-03-14,Generated flag,Medium
F011525,C017806,Suspicious Activity,2026-04-02,Generated flag,Low
F011526,C032935,Duplicate Record,2022-12-11,Generated flag,Medium
F011527,C014202,KYC Pending,2026-02-15,Generated flag,Medium
F011528,C086239,Suspicious Activity,2025-03-29,Generated flag,Low
F011529,C039959,High Transaction Volume,2025-06-08,Generated flag,High
F011530,C090721,Suspicious Activity,2023-08-14,Generated flag,Medium
F011531,C076377,High Transaction Volume,2025-09-20,Generated flag,Low
F011532,C075946,Duplicate Record,2023-09-04,Generated flag,Low
F011533,C001279,Suspicious Activity,2025-05-15,Generated flag,High
F011534,C085642,KYC Pending,2025-09-26,Generated flag,High
F011535,C049807,Suspicious Activity,2023-04-07,Generated flag,Low
F011536,C026439,Duplicate Record,2025-02-06,Generated flag,High
F011537,C044012,Duplicate Record,2025-04-04,Generated flag,High
F011538,C022944,Suspicious Activity,2024-02-18,Generated flag,Low
F011539,C038668,KYC Pending,2026-02-03,Generated flag,Low
F011540,C058918,Duplicate Record,2024-06-09,Generated flag,Medium
F011541,C028086,KYC Pending,2025-12-25,Generated flag,High
F011542,C067669,Suspicious Activity,2023-07-12,Generated flag,High
F011543,C082601,Suspicious Activity,2025-06-07,Generated flag,High
F011544,C059079,KYC Pending,2025-03-19,Generated flag,Medium
F011545,C048763,Suspicious Activity,2024-07-02,Generated flag,Medium
F011546,C001794,Duplicate Record,2024-09-08,Generated flag,Low
F011547,C065140,High Transaction Volume,2025-09-26,Generated flag,Medium
F011548,C008031,KYC Pending,2023-11-07,Generated flag,Low
F011549,C029357,High Transaction Volume,2025-08-08,Generated flag,High
F011550,C022462,Suspicious Activity,2024-01-09,Generated flag,Medium
F011551,C001795,Duplicate Record,2023-09-04,Generated flag,Low
F011552,C009099,KYC Pending,2024-09-30,Generated flag,Low
F011553,C060264,KYC Pending,2025-02-24,Generated flag,High
F011554,C083081,High Transaction Volume,2023-02-13,Generated flag,Medium
F011555,C036038,KYC Pending,2023-02-07,Generated flag,Low
F011556,C044514,High Transaction Volume,2022-09-01,Generated flag,Low
F011557,C028307,KYC Pending,2023-06-09,Generated flag,Low
F011558,C019550,Suspicious Activity,2023-02-26,Generated flag,Low
F011559,C090549,High Transaction Volume,2023-04-29,Generated flag,Medium
F011560,C043125,Duplicate Record,2022-09-06,Generated flag,High
F011561,C090496,Suspicious Activity,2025-01-20,Generated flag,Medium
F011562,C098397,Suspicious Activity,2024-09-30,Generated flag,High
F011563,C087167,High Transaction Volume,2024-02-26,Generated flag,High
F011564,C049077,KYC Pending,2023-05-21,Generated flag,High
F011565,C017585,Suspicious Activity,2022-11-30,Generated flag,Medium
F011566,C034774,High Transaction Volume,2024-10-16,Generated flag,Low
F011567,C084900,High Transaction Volume,2023-08-31,Generated flag,High
F011568,C078382,KYC Pending,2026-01-29,Generated flag,Medium
F011569,C047742,Duplicate Record,2024-01-12,Generated flag,Low
F011570,C082306,High Transaction Volume,2022-10-04,Generated flag,High
F011571,C071856,Duplicate Record,2023-06-20,Generated flag,Medium
F011572,C060483,High Transaction Volume,2025-03-13,Generated flag,Medium
F011573,C035071,KYC Pending,2024-11-06,Generated flag,Medium
F011574,C097757,KYC Pending,2023-03-26,Generated flag,Low
F011575,C046239,KYC Pending,2025-02-22,Generated flag,Low
F011576,C032395,High Transaction Volume,2023-10-22,Generated flag,Low
F011577,C033330,High Transaction Volume,2022-09-02,Generated flag,Low
F011578,C012508,Suspicious Activity,2023-01-03,Generated flag,High
F011579,C052363,KYC Pending,2022-06-16,Generated flag,Medium
F011580,C011162,High Transaction Volume,2022-08-31,Generated flag,Low
F011581,C058558,Duplicate Record,2023-10-05,Generated flag,High
F011582,C084946,Suspicious Activity,2025-06-24,Generated flag,Medium
F011583,C067331,High Transaction Volume,2023-11-23,Generated flag,High
F011584,C015185,KYC Pending,2024-05-17,Generated flag,High
F011585,C004863,KYC Pending,2023-12-16,Generated flag,Medium
F011586,C013760,High Transaction Volume,2026-03-09,Generated flag,High
F011587,C095770,Suspicious Activity,2024-01-03,Generated flag,Low
F011588,C076330,Suspicious Activity,2025-04-08,Generated flag,High
